clinic_name|clinic_link|id_doctor|doctor_specialization|doctor_experience
Стоматология «РекоменДент» на Большевистской|https://prodoctorov.ru/novosibirsk/lpu/75606-nemeckaya-stomatologiya-recomendent-na-frunze/|12|Стоматолог-ортодонт|2
Стоматология «РекоменДент» на Большевистской|https://prodoctorov.ru/novosibirsk/lpu/75606-nemeckaya-stomatologiya-recomendent-na-frunze/|13|Стоматолог-ортодонт|5
«Актуальная стоматология» на ул. Солидарности|https://prodoctorov.ru/novosibirsk/lpu/63898-aktualnaya-stomatologiya-na-ul-solidarnosti/|0|Стоматолог|23
«Актуальная стоматология» на ул. Солидарности|https://prodoctorov.ru/novosibirsk/lpu/63898-aktualnaya-stomatologiya-na-ul-solidarnosti/|1|Стоматолог-ортопед|14
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|0|Стоматолог-хирург, стоматолог-имплантолог, стоматолог-ортопед|13
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|1|Стоматолог, стоматолог-хирург|3
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|2|Стоматолог|10
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|3|Стоматолог|1
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|4|Стоматолог|13
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|5|Пародонтолог|30
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|6|Стоматолог|27
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|7|Стоматолог|33
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|8|Стоматолог|5
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|9|Стоматолог-ортопед, стоматолог, стоматолог-хирург|32
Стоматология на Кропоткина 267/1|https://prodoctorov.ru/novosibirsk/lpu/67855-stomatologicheskaya-klinika-na-kropotkina-267-1/|10|Стоматолог|29
Стоматология «Новая улыбка» на Ядринцевской|https://prodoctorov.ru/novosibirsk/lpu/29047-novaya-ulybka/|0|Стоматолог-ортопед|37
Стоматология «Новая улыбка» на Ядринцевской|https://prodoctorov.ru/novosibirsk/lpu/29047-novaya-ulybka/|1|Стоматолог|38
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|0|Стоматолог|13
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|1|Стоматолог-ортодонт|8
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|2|Стоматолог-хирург|8
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|3|Стоматолог-ортопед|4
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|4|Стоматолог|9
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|5|Стоматолог|-
Стоматология «Эксперт»|https://prodoctorov.ru/novosibirsk/lpu/29116-ekspert/|6|Стоматолог|-
Стоматология «Константа Дент»|https://prodoctorov.ru/novosibirsk/lpu/29014-konstanta-dent/|0|Стоматолог|11
Стоматология «Константа Дент»|https://prodoctorov.ru/novosibirsk/lpu/29014-konstanta-dent/|1|Стоматолог|31
Стоматология «Константа Дент»|https://prodoctorov.ru/novosibirsk/lpu/29014-konstanta-dent/|2|Стоматолог-хирург, стоматолог-имплантолог|16
Стоматология «Константа Дент»|https://prodoctorov.ru/novosibirsk/lpu/29014-konstanta-dent/|3|Стоматолог-ортодонт|21
Стоматология «Константа Дент»|https://prodoctorov.ru/novosibirsk/lpu/29014-konstanta-dent/|4|Стоматолог|23
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|0|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|14
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|1|Стоматолог|6
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|2|Стоматолог, стоматолог-хирург|7
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|3|Стоматолог|6
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|4|Стоматолог|8
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|5|Стоматолог, стоматолог-хирург|8
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|6|Стоматолог-ортодонт, стоматолог|13
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|7|Стоматолог, стоматолог-хирург|11
Стоматология «Имплант 54» на Немировича-Данченко|https://prodoctorov.ru/novosibirsk/lpu/95351-stomatologiya-implant-54-na-nemirovicha-danchenko/|8|Стоматолог, стоматолог-ортопед|-
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|0|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|14
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|1|Стоматолог|6
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|2|Стоматолог, стоматолог-имплантолог, стоматолог-хирург|7
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|3|Стоматолог|6
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|4|Стоматолог|8
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|5|Стоматолог, стоматолог-хирург|8
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|6|Стоматолог-ортодонт, стоматолог|13
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|7|Стоматолог, стоматолог-хирург|11
Стоматология «Имплант 54» на Тургенева (ранее «Nurdent»)|https://prodoctorov.ru/novosibirsk/lpu/28925-nurdent/|8|Стоматолог, стоматолог-ортопед|-
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|0|Стоматолог-хирург|7
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|1|Стоматолог|-
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|2|Стоматолог-ортопед|23
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|3|Стоматолог, стоматолог-ортопед|12
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|4|Стоматолог-гигиенист|18
Стоматология «Профидент»|https://prodoctorov.ru/novosibirsk/lpu/43925-profident/|5|Стоматолог, стоматолог-ортопед, стоматолог-хирург|19
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|0|Стоматолог-имплантолог, стоматолог-хирург|6
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|1|Стоматолог-ортопед|11
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|2|Стоматолог|8
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|3|Стоматолог|36
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|4|Стоматолог-ортодонт|11
Стоматология «Птичка Тари»|https://prodoctorov.ru/novosibirsk/lpu/93939-ptichka-tari/|5|Стоматолог, пародонтолог, стоматолог-хирург|-
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|0|Стоматолог-хирург, стоматолог-имплантолог|13
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|1|Стоматолог-имплантолог|14
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|2|Стоматолог-ортопед|22
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|3|Стоматолог|13
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|4|Стоматолог|-
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|5|Стоматолог-ортодонт|-
«Стоматология Мечковских»|https://prodoctorov.ru/novosibirsk/lpu/29072-stomatologicheskaya-klinika-mechkovskih/|6|Стоматолог-ортопед, стоматолог-имплантолог|-
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|0|Стоматолог-хирург, стоматолог-имплантолог|18
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|1|Стоматолог|9
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|2|Стоматолог, стоматолог-ортопед|18
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|3|Детский стоматолог|14
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|4|Стоматолог|35
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|5|Детский стоматолог|10
Стоматология «Дентикс сити»|https://prodoctorov.ru/novosibirsk/lpu/92129-dentiks-siti/|6|Стоматолог-гигиенист|-
Стоматология «Династия»|https://prodoctorov.ru/novosibirsk/lpu/64925-dinastiya/|0|Стоматолог-хирург, пародонтолог, стоматолог-имплантолог|18
Стоматология «Династия»|https://prodoctorov.ru/novosibirsk/lpu/64925-dinastiya/|1|Стоматолог-хирург|16
Стоматология «Династия»|https://prodoctorov.ru/novosibirsk/lpu/64925-dinastiya/|2|Стоматолог, стоматолог-ортопед|18
Стоматология «Династия»|https://prodoctorov.ru/novosibirsk/lpu/64925-dinastiya/|3|Стоматолог|7
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|0|Стоматолог-хирург|18
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|1|Стоматолог|18
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|2|Гинеколог|19
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|3|Стоматолог-ортодонт|17
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|4|Стоматолог|18
«Клиника доктора Че»|https://prodoctorov.ru/novosibirsk/lpu/64173-klinika-doktora-che/|5|Пародонтолог, стоматолог-хирург|4
Стоматология «Голливуд Дентал»|https://prodoctorov.ru/novosibirsk/lpu/41094-gollivud-dental/|0|Стоматолог-хирург, стоматолог-имплантолог|13
Стоматология «Голливуд Дентал»|https://prodoctorov.ru/novosibirsk/lpu/41094-gollivud-dental/|1|Стоматолог|16
Стоматология «Голливуд Дентал»|https://prodoctorov.ru/novosibirsk/lpu/41094-gollivud-dental/|2|Стоматолог-ортодонт|26
Стоматология «Голливуд Дентал»|https://prodoctorov.ru/novosibirsk/lpu/41094-gollivud-dental/|3|Стоматолог-ортопед, стоматолог|12
Стоматология «Голливуд Дентал»|https://prodoctorov.ru/novosibirsk/lpu/41094-gollivud-dental/|4|Стоматолог|16
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|0|Стоматолог-ортопед, стоматолог, стоматолог-имплантолог, стоматолог-хирург|29
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|1|Стоматолог-хирург|28
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|2|Стоматолог, пародонтолог|-
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|3|Стоматолог|-
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|4|Стоматолог|-
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|5|Стоматолог|-
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|6|Стоматолог|-
Стоматология «Дентал-Косметик»|https://prodoctorov.ru/novosibirsk/lpu/28976-dental-kosmetik/|7|Стоматолог|-
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|0|Стоматолог, стоматолог-хирург|2
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|1|Стоматолог-ортопед, стоматолог, стоматолог-хирург|4
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|2|Стоматолог, стоматолог-ортопед, стоматолог-хирург|3
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|3|Стоматолог-ортопед, стоматолог, стоматолог-хирург|4
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|4|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|4
Стоматология «Доступная улыбка»|https://prodoctorov.ru/novosibirsk/lpu/93394-stomatologiya-dostupnaya-ulybka-na-bogatkova/|5|Стоматолог, стоматолог-ортопед, стоматолог-хирург|4
Стоматология «Сфера стоматологии»|https://prodoctorov.ru/novosibirsk/lpu/29097-sfera-stomatologii/|0|Стоматолог|31
Стоматология «Сфера стоматологии»|https://prodoctorov.ru/novosibirsk/lpu/29097-sfera-stomatologii/|1|Стоматолог-ортопед, стоматолог-имплантолог, стоматолог-хирург|26
Стоматология «Сфера стоматологии»|https://prodoctorov.ru/novosibirsk/lpu/29097-sfera-stomatologii/|2|Стоматолог-ортодонт|35
Стоматология «Игия дент»|https://prodoctorov.ru/novosibirsk/lpu/72147-igiya-dent/|0|Стоматолог-ортопед, стоматолог-хирург|36
Стоматология «Игия дент»|https://prodoctorov.ru/novosibirsk/lpu/72147-igiya-dent/|1|Стоматолог-ортодонт, стоматолог|14
Стоматология «Игия дент»|https://prodoctorov.ru/novosibirsk/lpu/72147-igiya-dent/|2|Стоматолог|16
Стоматология «Игия дент»|https://prodoctorov.ru/novosibirsk/lpu/72147-igiya-dent/|3|Врач-косметолог|-
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|0|Стоматолог, стоматолог-имплантолог, стоматолог-ортопед, стоматолог-хирург|27
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|1|Стоматолог|12
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|2|Стоматолог-ортопед, стоматолог, стоматолог-хирург|32
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|3|Стоматолог, пародонтолог, стоматолог-ортопед|18
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|4|Стоматолог|18
Стоматология «АбвДент» на Советской|https://prodoctorov.ru/novosibirsk/lpu/65186-abvdent/|5|Стоматолог-ортопед|12
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|0|Пародонтолог, стоматолог|28
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|1|Стоматолог|8
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|2|Стоматолог|29
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|3|Стоматолог-хирург|35
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|4|Стоматолог-ортодонт|30
«Клиника доктора Бурилова»|https://prodoctorov.ru/novosibirsk/lpu/29009-klinika-doktora-burilova/|5|Стоматолог|28
Стоматология «Дента Геометрия»|https://prodoctorov.ru/novosibirsk/lpu/93744-denta-geometriya/|0|Стоматолог-имплантолог, стоматолог-хирург|6
Стоматология «Дента Геометрия»|https://prodoctorov.ru/novosibirsk/lpu/93744-denta-geometriya/|1|Стоматолог|2
Стоматология «Дента Геометрия»|https://prodoctorov.ru/novosibirsk/lpu/93744-denta-geometriya/|2|Стоматолог-гигиенист|1
Стоматология «Дента Геометрия»|https://prodoctorov.ru/novosibirsk/lpu/93744-denta-geometriya/|3|Стоматолог-хирург|34
Стоматология «Дента Геометрия»|https://prodoctorov.ru/novosibirsk/lpu/93744-denta-geometriya/|4|Стоматолог-ортопед|-
Стоматология «Щелкунчик»|https://prodoctorov.ru/novosibirsk/lpu/29114-shelkunchik/|0|Стоматолог-имплантолог, стоматолог-хирург|24
Стоматология «Щелкунчик»|https://prodoctorov.ru/novosibirsk/lpu/29114-shelkunchik/|1|Стоматолог|16
Стоматология «Щелкунчик»|https://prodoctorov.ru/novosibirsk/lpu/29114-shelkunchik/|2|Стоматолог|-
Стоматология «Щелкунчик»|https://prodoctorov.ru/novosibirsk/lpu/29114-shelkunchik/|3|Стоматолог|20
Стоматология «Классик-Дент»|https://prodoctorov.ru/novosibirsk/lpu/29008-klassik-dent/|0|Стоматолог-гигиенист|20
Стоматология «Классик-Дент»|https://prodoctorov.ru/novosibirsk/lpu/29008-klassik-dent/|1|Стоматолог|27
Стоматология «Классик-Дент»|https://prodoctorov.ru/novosibirsk/lpu/29008-klassik-dent/|2|Стоматолог-ортопед|18
Стоматология «Классик-Дент»|https://prodoctorov.ru/novosibirsk/lpu/29008-klassik-dent/|3|Стоматолог-хирург, стоматолог-имплантолог|-
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|0|Стоматолог-хирург|8
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|1|Стоматолог-ортопед|18
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|2|Стоматолог|6
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|3|Стоматолог, стоматолог-хирург|21
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|4|Стоматолог|4
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|5|Стоматолог-гигиенист|4
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|6|Стоматолог|7
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|7|Детский стоматолог|5
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|8|Стоматолог, стоматолог-ортодонт|4
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|9|Стоматолог|2
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|10|Стоматолог-гигиенист|1
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|11|Стоматолог-хирург|14
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|12|Анестезиолог-реаниматолог|37
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|13|Стоматолог|12
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|14|Стоматолог-ортопед|21
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|15|Стоматолог-хирург, стоматолог|6
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|16|Стоматолог|6
Стоматология «Дентал-Сервис» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/69476-dental-servis-layt/|17|Стоматолог, стоматолог-хирург|4
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|0|Стоматолог, детский стоматолог, стоматолог-имплантолог, стоматолог-хирург|13
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|1|Стоматолог|29
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|2|Стоматолог-ортопед|22
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|3|Стоматолог, пародонтолог, стоматолог-хирург|29
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|4|Стоматолог, детский стоматолог|29
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|5|Стоматолог-ортодонт|28
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|6|Стоматолог, стоматолог-ортопед|29
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|7|Стоматолог-ортодонт|5
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|8|Стоматолог-гигиенист|31
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|9|Стоматолог, стоматолог-имплантолог, стоматолог-хирург|30
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|10|Стоматолог-гигиенист|14
Стоматология «Арта»|https://prodoctorov.ru/novosibirsk/lpu/28942-arta/|11|Стоматолог-ортопед|33
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|0|Стоматолог|18
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|1|Стоматолог-ортопед, стоматолог-хирург|8
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|2|Стоматолог-ортопед, стоматолог-имплантолог|10
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|3|Стоматолог-ортодонт|11
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|4|Стоматолог, стоматолог-ортопед|9
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|5|Стоматолог|-
Стоматология «ЭлайнДент»|https://prodoctorov.ru/novosibirsk/lpu/87535-elayndent/|6|Стоматолог-гигиенист|22
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|0|Стоматолог-ортопед|15
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|1|Стоматолог-хирург|28
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|2|Детский стоматолог|28
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|3|Стоматолог-ортопед|18
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|4|Стоматолог, пародонтолог|23
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|5|Стоматолог|17
Стоматология «Тамара»|https://prodoctorov.ru/novosibirsk/lpu/29098-tamara/|6|Стоматолог|17
Стоматология «Зубная Фея» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/93019-stomatologiya-zubnaya-feya-v-kolcovo/|0|Стоматолог-хирург, стоматолог-имплантолог|18
Стоматология «Зубная Фея» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/93019-stomatologiya-zubnaya-feya-v-kolcovo/|1|Стоматолог-ортопед, стоматолог-хирург|18
Стоматология «Зубная Фея» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/93019-stomatologiya-zubnaya-feya-v-kolcovo/|2|Детский стоматолог|-
Стоматология «Зубная Фея» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/93019-stomatologiya-zubnaya-feya-v-kolcovo/|3|Стоматолог-хирург|5
Стоматология «Зубная Фея» в Кольцово|https://prodoctorov.ru/novosibirsk/lpu/93019-stomatologiya-zubnaya-feya-v-kolcovo/|4|Стоматолог|-
Стоматология «Авантис»|https://prodoctorov.ru/novosibirsk/lpu/78324-avantis/|0|Челюстно-лицевой хирург|5
Стоматология «Авантис»|https://prodoctorov.ru/novosibirsk/lpu/78324-avantis/|1|Стоматолог-ортодонт|17
Стоматология «Авантис»|https://prodoctorov.ru/novosibirsk/lpu/78324-avantis/|2|Стоматолог-ортодонт|11
Стоматология «Дейз дент»|https://prodoctorov.ru/novosibirsk/lpu/61040-dyayz-dent/|0|Стоматолог-ортодонт|18
Стоматология «Дейз дент»|https://prodoctorov.ru/novosibirsk/lpu/61040-dyayz-dent/|1|Стоматолог|-
Стоматология «Дейз дент»|https://prodoctorov.ru/novosibirsk/lpu/61040-dyayz-dent/|2|Стоматолог-ортопед, стоматолог-хирург|18
Стоматология «Дейз дент»|https://prodoctorov.ru/novosibirsk/lpu/61040-dyayz-dent/|3|Стоматолог, стоматолог-хирург|-
Стоматология «Дейз дент»|https://prodoctorov.ru/novosibirsk/lpu/61040-dyayz-dent/|4|Стоматолог|14
Стоматология «Дентал Бьюти»|https://prodoctorov.ru/novosibirsk/lpu/66781-dental-byuti/|0|Стоматолог|20
