clinic_name|clinic_link|category_name|service_name|service_price_min|service_link
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A11.07.010 Бужирование протоков слюнных желез|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A15.03.007 Шинирование при переломах костей|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A15.04.002 Иммобилизация при вывихах (подвывихах) суставов|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A15.07.001 Иммобилизация при вывихах (подвывихах) зубов|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.01.005.01 Хирургическая обработка раны или инфицированной ткани челюстно - лицевой области|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.003 Коррекция альвеолярного перелома|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.015 Дренаж кости|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.018 Удаление секвестра|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.021 Иссечение пораженной кости|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.022 Частичная остэктомия|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.03.041 Реваскуляризующая остеоперфорация|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.04.001 Открытое лечение вывиха сустава|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.04.002 Терапевтическая аспирация содержимого сустава|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.001.01 Удаление зуба постоянного (сложное)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.001.02 Удаление зуба постоянного (сложное) с применением остеопластических материалов|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.001.03 Удаление зуба временного (молочного)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.001 Удаление зуба постоянного (простое)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.011 Вскрытие подслизистого или поднадкостничного очага воспаления|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.012 Дренирование одонтогенного абсцесса|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.014.01 Отсроченный кюретаж лунки удаленного зуба с наложением антисептической турунды или гемостатического средства|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.014.02 Отсроченный кюретаж лунки удаленного зуба с применением остеопластических материалов|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.014 Отсроченный кюретаж лунки удаленного зуба с применением шовного материала|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.016 Дренирование абсцесса полости рта и зубов|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.017 Дренирование очага воспаления мягких тканей лица или дна полости рта|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.018 Цистотомия или цистэктомия (в области одного зуба)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.019.01 Коррекция объема и формы альвеолярного отростка с применением остеопластических материалов (один сегмент 4-6 зубов)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.019.02 Коррекция объема и формы альвеолярного отростка с применением остеопластических материалов с никелидом титана (один сегмент 4-6 зубов)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.019 Временное шинирование при заболеваниях пародонта (сегмент)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.019 Коррекция объема и формы альвеолярного отростка (в области одного сегмента)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.027 Операция удаления непрорезавшегося, дистопированного или сверхкомплектного зуба|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.044 Лоскутная операция в полости рта (один сегмент в области 4-6 зубов)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.045 Костная пластика челюстно-лицевой области (один сегмент – 4-6 зубов)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.048 Пластика уздечки языка|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.054.005 Пособие по установке мультиюнита прямого Dentium|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.054.006 Пособие по установке мультиюнита углового Dentium|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.055.001 Операция открытый синуслифтинг (1 участка с применением остеоиндуктивного материала)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.055.002 Операция закрытый синуслифтинг (1 участка с применением остеоиндуктивного материала)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.058 Операция установки импланта для дальнейшего протезирования ( включая установку)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.059 Синуслифтинг|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.062 Коррекция перикоронита (промывание, рассечение и/или иссечение капюшона)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.064 Коронарно-радикулярная сепарация|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.07.067 Пластика альвеолярного отростка верхней челюсти|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|A16.22.012 Удаление камней из протоков слюнных желез|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|B01.067.01 Прием (осмотр, консультация) врача-стоматолога хирурга первичный|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|B01.067.02 Прием (осмотр, консультация) врача-стоматолога хирурга повторный|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|B01.068.02 Прием (осмотр, консультация) врача челюстно-лицевого хирурга первичный, д|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.001.04 Удаление зуба постоянного (простое) 2-я и 3-я степень подвижности|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.001.05 Удаление зуба постоянного (простое) 1-я степень подвижности|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.040.004 Пластика десневого контура расщепленным лоскутом с неба (1 зуб)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.041.001 Имплантация остеоиндуктивного материала|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.041.005 Имплантация каркасной мембраны (1 зуб)|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.054.003 Пособие по установке формирователя десны Dentium|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.054.004 Пособие использование одноразовой ирригационной системы|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.054.005 Пособие по установке углового абатмента|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|А16.07.054.006 Пособие по установке винтового абатмента|-|None
Стоматология «Стомпрофи плюс» на Ленина|https://prodoctorov.ru/tomsk/lpu/31696-stomprofi-plyus/|Хирургия|ИМПЛАНТ ДЕНТИУМ|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.002.010:002 Восстановление Фасеток Стираемости материалов из фотополимеров|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.002.010 Восстановление зуба пломбой из фотополимерного материала (1/5) Estelite Asteria ,Filtek|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.002.011 Восстановление зуба пломбой из фотополимерного материала с нарушением контактного пункта (2/5) Estelite Asteria ,Filtek|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.025.001 Избирательное полирование зуба 1 единица (Super Polich, Полир паста Z)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.031.001:001 Восстановление зуба пломбировочными материалами с использованием Балки|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.092 Трепанация искусственной коронки|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.093:001 Фиксация внутриканального усиленного стекловолоконного штифта|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.093 Фиксация внутриканального стекловолоконного штифта|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.094:001 Удаление внутриканальной вкладки|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|A16.07.094 Удаление внутриканального штифта|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|B01.003.004.005 Инфильтрационная анестезия|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|А02.07.001:003 Осмотр полости рта с помощью дополнительных инструментов (Полотно Коффердам)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|А16.07.002.005 Художественная реставрация зубов (фронт) из фотополимерного материала ) Estelite Asteria, Estelite Quick " под ключ"|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|А16.07.002.007 Восстановление керамики пломбой из фотополимерного материала Estelite Asteria ,Filtek,Estelite Quick|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Восстановление зуба пломбой|А 16.07.002.010:001 Восстановление зуба пломбой из фотополимерного материала под коронку Filtek, Charisma|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.004.002 Восстановление зуба коронкой временной композитной фрезерованной лабораторным методом, Cad/Cam фрезерные|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.049.001:001 Фиксация на постоянный цемент несъемных ортопедических конструкций (1 единица)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.049.002:002 Фиксация на постоянный цемент несъемных ортопедических конструкций с опорой на имплантаты (1 единица)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.049.003:003 Фиксация на временный цемент несъемных ортопедических конструкций (1 единица)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.053: 001 Снятие несъемной ортопедической конструкции ( металлокерамика, диоксид циркона, пресс-керамика, цельнолитая) 1 ед.|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|A16.07.053: 002 Снятие несъемной ортопедической конструкции ( штампованные коронки) 1 ед.|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А02.07.001 Диагностическое исследование с применением артикулятора|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А16.07.002.007:001 Восстановление керамики лабораторным методом|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А16.07.004.001 Восстановление зуба коронкой временной (прямым методом) Structur 2; Visalys|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А16.07.035 Замена/установка втулки/ матрицы в протезе 1 ед.|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.012:001 Изготовление армированной дуги литой ( Ремонт ЧСП с армировкой)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.034:001 Перебазировка съемного протеза клиническим методом|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.034 Перебазировка съемного протеза лабораторным методом 1челюсть|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.035:001 Приварка литого кламмера|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.035 Приварка кламмера|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.036 Приварка зуба|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.037 Починка перелома базиса самотвердеющей пластмассой 1 челюсть|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Дополнительные услуги ортопедия (фиксация коронок )|А23.07.002.038 Починка двух переломов базиса самотвердеющей пластмассой1 челюсть|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Консультации|B01.065.001 Прием (осмотр, консультация) врача-стоматолога-терапевта первичный|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Консультации|B01.065.003 Прием (осмотр, консультация) гигиениста стоматологического первичный|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Консультации|B01.066.001 Прием (осмотр, консультация) врача-стоматолога-ортопеда первичный|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Консультации|B04.065.005.01 Диспансерный прием (осмотр, консультация) стоматолога (дети)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение кариеса молочного зуба|A16.07.002.010 Восстановление зуба пломбой из фотополимерного материала Estelite Asteria ,Filtek|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|B01.003.004.002 Проводниковая анестезия|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А02.07.001:005 Лечение зубов с помощью дополнительных инструментов (использование Микроскопа)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А11.07.027 Наложение девитализирующей пасты ( Мышьяк)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.002.009 Наложение временной пломбы Septo-pack|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.008.002:004 Пломбирование корневого канала зуба гуттаперчевыми штифтами методом вертикальной конденсации пастой (AH-plus, Endometason)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.008.002:005 Пломбирование 2х корневогозуба зуба гуттаперчевыми штифтами методом вертикальной конденсации пастой (AH-plus, Endometason)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.008.002:006 Пломбирование 3х корневого зуба гуттаперчевыми штифтами методом вертикальной конденсации пастой (AH-plus, Endometason)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.008.002:007 Пломбирование дополнительного корневого канала зуба гуттаперчевыми штифтами методом вертикальной конденсации пастой (AH-plus, Endometason)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.008.003 Закрытие перфорации стенки корневого канала зуба препаратом Биодентин, Pro Root|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.030.003:001 Временное пломбирование лекарственным препаратом корневого канала пастой Calasept, Метапекс|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.030.003 Временное пломбирование лекарственным препаратом корневого канала пастой Пульпосептин|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.030 Инструментальная и медикаментозная обработка корневого канала|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.082.001 Распломбировка корневого канала ранее леченного пастой|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А16.07.082.002 Распломбировка корневого канала ранее леченного фосфат- цементом/ резорцин-формальдегидным методом|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение осложнений кариеса|А22.07.004 Ультразвуковое расширение корневого канала зуба|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Лечение пульпита молочного зуба|Наложение лечебной повязки при A16.07.009.030 Лечение пульпита биологическим методом(препарат на основе МТА)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Модели+Прикус|A02.07.006.002 Определение прикуса при помощи примерки в полости рта результата воскового моделирования (Mock-Up) из временного композитного материала, планирования эстетики и функции (1 единица)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Модели+Прикус|A02.07.010.001 Исследование на диагностических моделях челюстей с восковой моделировкой (Wax-Up) будущей ортопедической конструкции с целью планирования препарирования, эстетики и функции (1 единица|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Модели+Прикус|А02.07.006.001:001 Определение вида смыкания зубных рядов с помощью Миорегистратора|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Модели+Прикус|А02.07.006.001 Определение вида смыкания зубных рядов с помощью лицевой дуги|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Модели+Прикус|А02.07.010 Исследование на диагностических моделях челюстей ( 1 челюсть)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.003.001 Восстановление зуба вкладкой из материала диоксид циркония с индивидуальной эстетикой|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.003:001 Восстановление зуба коронкой постоянной металлокерамической с фрезировкой|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.003:002 Восстановление зуба коронкой постоянной цельнометаллической с фрезеровкой|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.003:003 Восстановление зуба телескопической коронкой постоянной|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.003 Восстановление зуба коронкой постоянной металлокерамической стандартной|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.003 Восстановление зуба коронкой постоянной цельнометаллической стандартной|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.006 Восстановление зуба коронкой постоянной безметалловой цельнокерамической диоксид циркония Имакс с индивидуальной эстетикой (метод нанесения)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Несъемное протезирование|A16.07.004.006 Восстановление зуба коронкой постоянной безметалловой цельнокерамической диоксид циркония Имакс с индивидуальной эстетикой (метод нанесения) Анатомическая коронка|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А02.07.001:001 Осмотр полости рта с помощью дополнительных инструментов (использование Optra Geit)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А02.07.001:002 Осмотр полости рта с помощью дополнительных инструментов (использование индивидуального набора)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А02.07.001:004 Осмотр полости рта с помощью дополнительных инструментов (использование индивидуального Операционного набора)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А23.07.002.065:001 Изготовление силиконовой каппы повторно при наличие модели|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А23.07.002.065:002 Изготовление окклюзионной каппы|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Общие|А23.07.002.065 Изготовление силиконовой каппы|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.006:01 Определение прикуса (регистрация прикуса с применением материала( Окклюфаст)|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.006.:02 Определение прикуса (регистрация прикуса с применением материала ( Spееdex )|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.010.003 Снятие оттиска С–силиконовым материалом Spееdex|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.010.004:01 Снятие оттиска с одной челюсти массой из А-силикона Express XT Penta Petty|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.010.004 Снятие оттиска с одной челюсти массой из А-силикона Impregum Penta Soft|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.010.006 Снятие оттиска с одной челюсти с использованием индивидуальной ложки 1 челюсть|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Оттиски|А02.07.010.011 Снятие оттиска с одной челюсти для изготовления силиконового ключа с помощью ( Spееdex ) 1 челюсть|-|None
Стоматология «Томмедикус»|https://prodoctorov.ru/tomsk/lpu/85539-tommedikus/|Пародонтология|A12.07.003:001 Определение индексов гигиены полости рта, за один индекс ( Федорова-Володкиной, РНР, ИГР-У)|-|None
